query_id,workflow_id,workflow_task,query,intent,requirement_groups,candidate_tools,expected_groups,primary_hit,any_hit,primary_recall,recall,missed_groups,missed_purposes,extra_tools,primary_tools,related_tools,returned_toolkits,api_search_latency_sec,end_to_end_latency_sec,error,no_results_returned,raw_result_path,judged_recall,judged_notes,was_judged
workflow-028-q1,28,"Analyze recent Instagram Reel performance, generate a new short-form branded video with AI video and voice tools, publish it as an Instagram Reel, verify the post, and attempt to archive the final asset in a repository.",fetch instagram reel analytics performance metrics,Retrieve recent Instagram Reel performance data to analyze metrics.,"[{'acceptable_tool_slugs': ['INSTAGRAM_GET_IG_USER_MEDIA', 'INSTAGRAM_GET_IG_MEDIA_INSIGHTS'], 'purpose': 'Retrieve recent Instagram Reel performance data and metrics'}]","['ELEVENLABS_TEXT_TO_SPEECH', 'GEMINI_GENERATE_VIDEOS', 'GEMINI_WAIT_FOR_VIDEO', 'INSTAGRAM_GET_IG_MEDIA', 'INSTAGRAM_GET_IG_MEDIA_INSIGHTS', 'INSTAGRAM_GET_IG_USER_MEDIA', 'INSTAGRAM_POST_IG_USER_MEDIA', 'INSTAGRAM_POST_IG_USER_MEDIA_PUBLISH']",1,True,True,1.0,1.0,,,INSTAGRAM_GET_IG_MEDIA; INSTAGRAM_GET_IG_MEDIA_CHILDREN; INSTAGRAM_GET_IG_MEDIA_COMMENTS; INSTAGRAM_GET_USER_INFO,INSTAGRAM_GET_IG_MEDIA_INSIGHTS,INSTAGRAM_GET_IG_USER_MEDIA; INSTAGRAM_GET_IG_MEDIA; INSTAGRAM_GET_USER_INFO; INSTAGRAM_GET_IG_MEDIA_CHILDREN; INSTAGRAM_GET_IG_MEDIA_COMMENTS,instagram,1.77,1.77,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-028-q1.json,1.0,,False
workflow-028-q2,28,"Analyze recent Instagram Reel performance, generate a new short-form branded video with AI video and voice tools, publish it as an Instagram Reel, verify the post, and attempt to archive the final asset in a repository.",generate AI video and voice for branded short-form content,Create a new short-form branded video utilizing AI video and voice tools.,"[{'acceptable_tool_slugs': ['ELEVENLABS_TEXT_TO_SPEECH'], 'purpose': 'Generate voice audio using AI'}, {'acceptable_tool_slugs': ['GEMINI_GENERATE_VIDEOS'], 'purpose': 'Generate video content using AI video tools'}]","['ELEVENLABS_TEXT_TO_SPEECH', 'GEMINI_GENERATE_VIDEOS', 'GEMINI_WAIT_FOR_VIDEO', 'INSTAGRAM_GET_IG_MEDIA', 'INSTAGRAM_GET_IG_MEDIA_INSIGHTS', 'INSTAGRAM_GET_IG_USER_MEDIA', 'INSTAGRAM_POST_IG_USER_MEDIA', 'INSTAGRAM_POST_IG_USER_MEDIA_PUBLISH']",2,True,True,0.5,0.5,ELEVENLABS_TEXT_TO_SPEECH,Generate voice audio using AI,GEMINI_GENERATE_IMAGE; GEMINI_WAIT_FOR_VIDEO; HEYGEN_RETRIEVE_VIDEO_STATUS_DETAILS; HEYGEN_V2_TEMPLATES; HEYGEN_V2_VIDEO_GENERATE; HEYGEN_V2_VOICES,GEMINI_GENERATE_VIDEOS; GEMINI_WAIT_FOR_VIDEO,GEMINI_GENERATE_IMAGE; HEYGEN_V2_TEMPLATES; HEYGEN_V2_VOICES; HEYGEN_V2_VIDEO_GENERATE; HEYGEN_RETRIEVE_VIDEO_STATUS_DETAILS,gemini; heygen,2.15,2.15,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-028-q2.json,0.5,,False
workflow-028-q3,28,"Analyze recent Instagram Reel performance, generate a new short-form branded video with AI video and voice tools, publish it as an Instagram Reel, verify the post, and attempt to archive the final asset in a repository.",publish instagram reel and verify post,Publish the newly generated video as an Instagram Reel and verify its live status.,"[{'acceptable_tool_slugs': ['INSTAGRAM_POST_IG_USER_MEDIA'], 'purpose': 'Create media container for the Instagram Reel'}, {'acceptable_tool_slugs': ['INSTAGRAM_POST_IG_USER_MEDIA_PUBLISH'], 'purpose': 'Publish the Instagram Reel container'}, {'acceptable_tool_slugs': ['INSTAGRAM_GET_IG_MEDIA'], 'purpose': 'Verify the published post'}]","['ELEVENLABS_TEXT_TO_SPEECH', 'GEMINI_GENERATE_VIDEOS', 'GEMINI_WAIT_FOR_VIDEO', 'INSTAGRAM_GET_IG_MEDIA', 'INSTAGRAM_GET_IG_MEDIA_INSIGHTS', 'INSTAGRAM_GET_IG_USER_MEDIA', 'INSTAGRAM_POST_IG_USER_MEDIA', 'INSTAGRAM_POST_IG_USER_MEDIA_PUBLISH']",3,True,True,0.6667,1.0,,,INSTAGRAM_GET_IG_USER_CONTENT_PUBLISHING_LIMIT; INSTAGRAM_GET_IG_USER_MEDIA; INSTAGRAM_GET_USER_INFO,INSTAGRAM_POST_IG_USER_MEDIA; INSTAGRAM_POST_IG_USER_MEDIA_PUBLISH,INSTAGRAM_GET_IG_MEDIA; INSTAGRAM_GET_IG_USER_CONTENT_PUBLISHING_LIMIT; INSTAGRAM_GET_USER_INFO; INSTAGRAM_GET_IG_USER_MEDIA,instagram,1.96,1.96,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-028-q3.json,1.0,,False
workflow-030-q1,30,"Generate recurring daily activity summaries by collecting recent email activity, social page activity, and Fireflies meeting transcripts for a local-day reporting window.",fetch recent email activity,Retrieve all recent email messages received and sent within the reporting window.,"[{'acceptable_tool_slugs': ['OUTLOOK_QUERY_EMAILS', 'OUTLOOK_SEARCH_MESSAGES'], 'purpose': 'retrieve recent email messages'}]","['FACEBOOK_GET_PAGE_CONVERSATIONS', 'FACEBOOK_GET_PAGE_POSTS', 'FACEBOOK_GET_PAGE_TAGGED_POSTS', 'FIREFLIES_GET_TRANSCRIPTS', 'FIREFLIES_GET_TRANSCRIPT_BY_ID', 'OUTLOOK_GET_MESSAGE', 'OUTLOOK_GET_PROFILE', 'OUTLOOK_QUERY_EMAILS', 'OUTLOOK_SEARCH_MESSAGES', 'PIPEDRIVE_SEARCH_DEALS', 'PIPEDRIVE_SEARCH_ORGANIZATIONS', 'PIPEDRIVE_SEARCH_PERSONS']",1,False,False,0.0,0.0,OUTLOOK_QUERY_EMAILS | OUTLOOK_SEARCH_MESSAGES,retrieve recent email messages,MAILCHIMP_GET_LISTS_INFO; MAILCHIMP_GET_MEMBER_INFO; MAILCHIMP_LIST_GROWTH_HISTORY_DATA; MAILCHIMP_LIST_RECENT_ACTIVITY; MAILCHIMP_SEARCH_MEMBERS; MAILCHIMP_VIEW_RECENT_ACTIVITY; MAILCHIMP_VIEW_RECENT_ACTIVITY50,MAILCHIMP_VIEW_RECENT_ACTIVITY50; MAILCHIMP_LIST_RECENT_ACTIVITY; MAILCHIMP_VIEW_RECENT_ACTIVITY,MAILCHIMP_SEARCH_MEMBERS; MAILCHIMP_GET_MEMBER_INFO; MAILCHIMP_GET_LISTS_INFO; MAILCHIMP_LIST_GROWTH_HISTORY_DATA,mailchimp,4.0,4.0,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-030-q1.json,0.0,,False
workflow-030-q2,30,"Generate recurring daily activity summaries by collecting recent email activity, social page activity, and Fireflies meeting transcripts for a local-day reporting window.",get social page activity,"Collect recent updates, posts, and engagement metrics from connected social media pages.","[{'acceptable_tool_slugs': ['FACEBOOK_GET_PAGE_POSTS', 'FACEBOOK_GET_PAGE_TAGGED_POSTS'], 'purpose': 'get social page activity and posts'}]","['FACEBOOK_GET_PAGE_CONVERSATIONS', 'FACEBOOK_GET_PAGE_POSTS', 'FACEBOOK_GET_PAGE_TAGGED_POSTS', 'FIREFLIES_GET_TRANSCRIPTS', 'FIREFLIES_GET_TRANSCRIPT_BY_ID', 'OUTLOOK_GET_MESSAGE', 'OUTLOOK_GET_PROFILE', 'OUTLOOK_QUERY_EMAILS', 'OUTLOOK_SEARCH_MESSAGES', 'PIPEDRIVE_SEARCH_DEALS', 'PIPEDRIVE_SEARCH_ORGANIZATIONS', 'PIPEDRIVE_SEARCH_PERSONS']",1,False,True,0.0,1.0,,,FACEBOOK_GET_PAGE_INSIGHTS; FACEBOOK_GET_POST_INSIGHTS; FACEBOOK_LIST_MANAGED_PAGES; LINKEDIN_GET_COMPANY_INFO; LINKEDIN_GET_ORG_PAGE_STATS; YOUTUBE_GET_CHANNEL_ACTIVITIES; YOUTUBE_GET_CHANNEL_ID_BY_HANDLE; YOUTUBE_GET_CHANNEL_STATISTICS,FACEBOOK_GET_PAGE_INSIGHTS; YOUTUBE_GET_CHANNEL_ACTIVITIES; LINKEDIN_GET_ORG_PAGE_STATS,FACEBOOK_LIST_MANAGED_PAGES; FACEBOOK_GET_PAGE_POSTS; FACEBOOK_GET_POST_INSIGHTS; YOUTUBE_GET_CHANNEL_ID_BY_HANDLE; YOUTUBE_GET_CHANNEL_STATISTICS; LINKEDIN_GET_COMPANY_INFO,facebook; youtube; linkedin,2.6,2.6,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-030-q2.json,1.0,,False
workflow-030-q3,30,"Generate recurring daily activity summaries by collecting recent email activity, social page activity, and Fireflies meeting transcripts for a local-day reporting window.",retrieve Fireflies meeting transcripts,Gather all recorded meeting transcripts from Fireflies for the designated local-day reporting window.,"[{'acceptable_tool_slugs': ['FIREFLIES_GET_TRANSCRIPTS'], 'purpose': 'retrieve Fireflies meeting transcripts'}]","['FACEBOOK_GET_PAGE_CONVERSATIONS', 'FACEBOOK_GET_PAGE_POSTS', 'FACEBOOK_GET_PAGE_TAGGED_POSTS', 'FIREFLIES_GET_TRANSCRIPTS', 'FIREFLIES_GET_TRANSCRIPT_BY_ID', 'OUTLOOK_GET_MESSAGE', 'OUTLOOK_GET_PROFILE', 'OUTLOOK_QUERY_EMAILS', 'OUTLOOK_SEARCH_MESSAGES', 'PIPEDRIVE_SEARCH_DEALS', 'PIPEDRIVE_SEARCH_ORGANIZATIONS', 'PIPEDRIVE_SEARCH_PERSONS']",1,True,True,1.0,1.0,,,FIREFLIES_CREATE_ASK_FRED_THREAD; FIREFLIES_FETCH_AI_APP_OUTPUTS2; FIREFLIES_GET_ASK_FRED_THREAD; FIREFLIES_GET_TRANSCRIPT_BY_ID; FIREFLIES_GET_USERS; FIREFLIES_GRAPHQL_QUERY,FIREFLIES_GET_TRANSCRIPTS,FIREFLIES_GET_TRANSCRIPT_BY_ID; FIREFLIES_GRAPHQL_QUERY; FIREFLIES_GET_USERS; FIREFLIES_FETCH_AI_APP_OUTPUTS2; FIREFLIES_CREATE_ASK_FRED_THREAD; FIREFLIES_GET_ASK_FRED_THREAD,fireflies,2.88,2.88,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-030-q3.json,1.0,,False
workflow-031-q1,31,"Monitor and inspect Outlook email messages, summarize or verify their contents, sometimes process attachments or market data, create reminders/tasks, and attempt to send concise notifications through WhatsApp or a Notis channel.",read and monitor incoming Outlook email messages,Retrieve and inspect new emails from an Outlook inbox to monitor their contents.,"[{'acceptable_tool_slugs': ['OUTLOOK_LIST_MESSAGES', 'OUTLOOK_QUERY_EMAILS', 'OUTLOOK_SEARCH_MESSAGES'], 'purpose': 'Retrieve and list incoming Outlook email messages'}]","['COMPOSIO_SEARCH_FINANCE', 'OUTLOOK_DOWNLOAD_OUTLOOK_ATTACHMENT', 'OUTLOOK_GET_MAIL_FOLDER_MESSAGE', 'OUTLOOK_GET_MESSAGE', 'OUTLOOK_GET_PROFILE', 'OUTLOOK_LIST_MESSAGES', 'OUTLOOK_LIST_OUTLOOK_ATTACHMENTS', 'OUTLOOK_QUERY_EMAILS', 'OUTLOOK_SEARCH_MESSAGES', 'TICKTICK_CREATE_TASK', 'TICKTICK_GET_TASK_BY_PROJECT_AND_ID', 'TICKTICK_LIST_ALL_TASKS', 'WHATSAPP_GET_PHONE_NUMBERS']",1,True,True,1.0,1.0,,,OUTLOOK_BATCH_MOVE_MESSAGES; OUTLOOK_BATCH_UPDATE_MESSAGES; OUTLOOK_CREATE_EMAIL_RULE; OUTLOOK_GET_MESSAGE; OUTLOOK_LIST_EMAIL_RULES; OUTLOOK_LIST_MAIL_FOLDERS; OUTLOOK_MOVE_MESSAGE,OUTLOOK_QUERY_EMAILS; OUTLOOK_BATCH_UPDATE_MESSAGES; OUTLOOK_BATCH_MOVE_MESSAGES,OUTLOOK_LIST_MAIL_FOLDERS; OUTLOOK_GET_MESSAGE; OUTLOOK_MOVE_MESSAGE; OUTLOOK_SEARCH_MESSAGES; OUTLOOK_LIST_EMAIL_RULES; OUTLOOK_CREATE_EMAIL_RULE,outlook,2.39,2.39,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-031-q1.json,1.0,,False
workflow-031-q2,31,"Monitor and inspect Outlook email messages, summarize or verify their contents, sometimes process attachments or market data, create reminders/tasks, and attempt to send concise notifications through WhatsApp or a Notis channel.",download and process email attachments and analyze market data,Extract attachments from emails and process relevant market data contained within them.,"[{'acceptable_tool_slugs': ['OUTLOOK_LIST_OUTLOOK_ATTACHMENTS'], 'purpose': 'List email attachments'}, {'acceptable_tool_slugs': ['OUTLOOK_DOWNLOAD_OUTLOOK_ATTACHMENT'], 'purpose': 'Download email attachments'}, {'acceptable_tool_slugs': ['COMPOSIO_SEARCH_FINANCE'], 'purpose': 'Analyze market data'}]","['COMPOSIO_SEARCH_FINANCE', 'OUTLOOK_DOWNLOAD_OUTLOOK_ATTACHMENT', 'OUTLOOK_GET_MAIL_FOLDER_MESSAGE', 'OUTLOOK_GET_MESSAGE', 'OUTLOOK_GET_PROFILE', 'OUTLOOK_LIST_MESSAGES', 'OUTLOOK_LIST_OUTLOOK_ATTACHMENTS', 'OUTLOOK_QUERY_EMAILS', 'OUTLOOK_SEARCH_MESSAGES', 'TICKTICK_CREATE_TASK', 'TICKTICK_GET_TASK_BY_PROJECT_AND_ID', 'TICKTICK_LIST_ALL_TASKS', 'WHATSAPP_GET_PHONE_NUMBERS']",3,True,True,0.3333,0.6667,COMPOSIO_SEARCH_FINANCE,Analyze market data,GMAIL_FETCH_MESSAGE_BY_MESSAGE_ID; GMAIL_FETCH_MESSAGE_BY_THREAD_ID; GMAIL_GET_ATTACHMENT; UNISENDER_GET_MESSAGES; UNISENDER_LIST_MESSAGES,UNISENDER_GET_MESSAGES; GMAIL_GET_ATTACHMENT; OUTLOOK_DOWNLOAD_OUTLOOK_ATTACHMENT,UNISENDER_LIST_MESSAGES; GMAIL_FETCH_MESSAGE_BY_MESSAGE_ID; GMAIL_FETCH_MESSAGE_BY_THREAD_ID; OUTLOOK_LIST_OUTLOOK_ATTACHMENTS,unisender; gmail; outlook,2.49,2.49,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-031-q2.json,0.6667,,False
workflow-031-q3,31,"Monitor and inspect Outlook email messages, summarize or verify their contents, sometimes process attachments or market data, create reminders/tasks, and attempt to send concise notifications through WhatsApp or a Notis channel.",create reminders and tasks in a productivity system,Generate actionable tasks and reminders based on the verified email contents.,"[{'acceptable_tool_slugs': ['TICKTICK_CREATE_TASK'], 'purpose': 'Create reminders and tasks in TickTick'}]","['COMPOSIO_SEARCH_FINANCE', 'OUTLOOK_DOWNLOAD_OUTLOOK_ATTACHMENT', 'OUTLOOK_GET_MAIL_FOLDER_MESSAGE', 'OUTLOOK_GET_MESSAGE', 'OUTLOOK_GET_PROFILE', 'OUTLOOK_LIST_MESSAGES', 'OUTLOOK_LIST_OUTLOOK_ATTACHMENTS', 'OUTLOOK_QUERY_EMAILS', 'OUTLOOK_SEARCH_MESSAGES', 'TICKTICK_CREATE_TASK', 'TICKTICK_GET_TASK_BY_PROJECT_AND_ID', 'TICKTICK_LIST_ALL_TASKS', 'WHATSAPP_GET_PHONE_NUMBERS']",1,False,False,0.0,0.0,TICKTICK_CREATE_TASK,Create reminders and tasks in TickTick,GOOGLECALENDAR_CREATE_EVENT; GOOGLECALENDAR_EVENTS_LIST; GOOGLECALENDAR_FIND_FREE_SLOTS; GOOGLECALENDAR_PATCH_EVENT; GOOGLETASKS_INSERT_TASK; GOOGLETASKS_LIST_TASKS; GOOGLETASKS_LIST_TASK_LISTS; GOOGLETASKS_PATCH_TASK,GOOGLECALENDAR_CREATE_EVENT; GOOGLETASKS_INSERT_TASK,GOOGLECALENDAR_EVENTS_LIST; GOOGLECALENDAR_FIND_FREE_SLOTS; GOOGLECALENDAR_PATCH_EVENT; GOOGLETASKS_LIST_TASK_LISTS; GOOGLETASKS_LIST_TASKS; GOOGLETASKS_PATCH_TASK,googlecalendar; googletasks,2.41,2.41,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-031-q3.json,0.0,,False
workflow-032-q1,32,"The session covered multiple unrelated workflows: public web research, financial-product research, real-estate listing checks, browser QA for a web prototype, attempted Discord role updates, GitHub repository inspection setup, and retail beverage catalog research.",search the public web for financial product details and real estate listings,This query searches public websites to gather information on financial products and real estate listings.,"[{'acceptable_tool_slugs': ['COMPOSIO_SEARCH_WEB'], 'purpose': 'search public web for financial product details'}, {'acceptable_tool_slugs': ['BROWSER_TOOL_CREATE_TASK'], 'purpose': 'navigate and extract real estate listings'}]","['BROWSER_TOOL_CREATE_TASK', 'BROWSER_TOOL_WATCH_TASK', 'COMPOSIO_SEARCH_FETCH_URL_CONTENT', 'COMPOSIO_SEARCH_GROQ_CHAT', 'COMPOSIO_SEARCH_SHOPPING', 'COMPOSIO_SEARCH_WEB', 'DISCORD_PROXY_EXECUTE']",2,False,True,0.0,0.5,BROWSER_TOOL_CREATE_TASK,navigate and extract real estate listings,COMPOSIO_SEARCH_FETCH_URL_CONTENT; COMPOSIO_SEARCH_FINANCE; COMPOSIO_SEARCH_NEWS,COMPOSIO_SEARCH_FINANCE,COMPOSIO_SEARCH_FETCH_URL_CONTENT; COMPOSIO_SEARCH_NEWS; COMPOSIO_SEARCH_WEB,composio_search,1.83,1.83,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-032-q1.json,0.5,,False
workflow-032-q2,32,"The session covered multiple unrelated workflows: public web research, financial-product research, real-estate listing checks, browser QA for a web prototype, attempted Discord role updates, GitHub repository inspection setup, and retail beverage catalog research.",inspect GitHub repositories and run browser QA for a web prototype,This query handles setting up GitHub repository inspections and performing browser-based quality assurance on a web prototype.,"[{'acceptable_tool_slugs': ['BROWSER_TOOL_CREATE_TASK'], 'purpose': 'perform browser QA on web prototype'}]","['BROWSER_TOOL_CREATE_TASK', 'BROWSER_TOOL_WATCH_TASK', 'COMPOSIO_SEARCH_FETCH_URL_CONTENT', 'COMPOSIO_SEARCH_GROQ_CHAT', 'COMPOSIO_SEARCH_SHOPPING', 'COMPOSIO_SEARCH_WEB', 'DISCORD_PROXY_EXECUTE']",1,True,True,1.0,1.0,,,BROWSER_TOOL_GET_OUTPUT_FILE; BROWSER_TOOL_GET_SESSION; BROWSER_TOOL_STOP_TASK; BROWSER_TOOL_WATCH_TASK; DEEPWIKI_MCP_ASK_QUESTION; DEEPWIKI_MCP_READ_WIKI_CONTENTS; DEEPWIKI_MCP_READ_WIKI_STRUCTURE,DEEPWIKI_MCP_ASK_QUESTION; BROWSER_TOOL_CREATE_TASK; BROWSER_TOOL_GET_SESSION; BROWSER_TOOL_WATCH_TASK,DEEPWIKI_MCP_READ_WIKI_STRUCTURE; DEEPWIKI_MCP_READ_WIKI_CONTENTS; BROWSER_TOOL_STOP_TASK; BROWSER_TOOL_GET_OUTPUT_FILE,deepwiki_mcp; browser_tool,2.56,2.56,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-032-q2.json,1.0,,False
workflow-032-q3,32,"The session covered multiple unrelated workflows: public web research, financial-product research, real-estate listing checks, browser QA for a web prototype, attempted Discord role updates, GitHub repository inspection setup, and retail beverage catalog research.",search retail beverage catalogs and update Discord roles,This query searches retail beverage catalogs and interacts with Discord to attempt role updates.,"[{'acceptable_tool_slugs': ['COMPOSIO_SEARCH_SHOPPING'], 'purpose': 'search retail beverage catalogs'}, {'acceptable_tool_slugs': ['DISCORD_PROXY_EXECUTE'], 'purpose': 'update discord roles'}]","['BROWSER_TOOL_CREATE_TASK', 'BROWSER_TOOL_WATCH_TASK', 'COMPOSIO_SEARCH_FETCH_URL_CONTENT', 'COMPOSIO_SEARCH_GROQ_CHAT', 'COMPOSIO_SEARCH_SHOPPING', 'COMPOSIO_SEARCH_WEB', 'DISCORD_PROXY_EXECUTE']",2,True,True,0.5,0.5,DISCORD_PROXY_EXECUTE,update discord roles,COMPOSIO_SEARCH_AMAZON; DISCORDBOT_ADD_GUILD_MEMBER_ROLE; DISCORDBOT_DELETE_GUILD_MEMBER_ROLE; DISCORDBOT_GET_GUILD_MEMBER; DISCORDBOT_LIST_GUILD_MEMBERS; DISCORDBOT_LIST_GUILD_ROLES; DISCORDBOT_SEARCH_GUILD_MEMBERS; DISCORDBOT_UPDATE_GUILD_MEMBER; DISCORDBOT_UPDATE_GUILD_ROLE; DISCORDBOT_UPDATE_VOICE_STATE,DISCORDBOT_UPDATE_GUILD_MEMBER; DISCORDBOT_ADD_GUILD_MEMBER_ROLE; DISCORDBOT_UPDATE_GUILD_ROLE; COMPOSIO_SEARCH_SHOPPING,COMPOSIO_SEARCH_AMAZON; DISCORDBOT_GET_GUILD_MEMBER; DISCORDBOT_SEARCH_GUILD_MEMBERS; DISCORDBOT_UPDATE_VOICE_STATE; DISCORDBOT_LIST_GUILD_MEMBERS; DISCORDBOT_DELETE_GUILD_MEMBER_ROLE; DISCORDBOT_LIST_GUILD_ROLES,discordbot; composio_search,2.67,2.67,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-032-q3.json,0.5,,False
workflow-033-q1,33,"Analyze WhatsApp-style broadcast campaigns in Kommo CRM, including detected campaign sends, audience reach, replies, conversions, templates, segments, and related agent activity.",get WhatsApp broadcast campaigns list and sends,"Retrieve detected WhatsApp broadcast campaign sends, templates, and audience reach metrics in Kommo CRM.","[{'acceptable_tool_slugs': ['KOMMO_LIST_TEMPLATES'], 'purpose': 'retrieve message templates used in broadcasts'}]","['KOMMO_LIST_CONVERSATIONS', 'KOMMO_LIST_ENTITY_TAGS', 'KOMMO_LIST_EVENTS', 'KOMMO_LIST_LEADS', 'KOMMO_LIST_NOTES_BY_ENTITY', 'KOMMO_LIST_PIPELINE_STAGES', 'KOMMO_LIST_TEMPLATES']",1,False,False,0.0,0.0,KOMMO_LIST_TEMPLATES,retrieve message templates used in broadcasts,BOTBABA_DELETE_BROADCAST; BOTBABA_GET_BROADCAST; BOTBABA_LIST_BROADCASTS,BOTBABA_LIST_BROADCASTS,BOTBABA_GET_BROADCAST; BOTBABA_DELETE_BROADCAST,botbaba,2.65,2.65,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-033-q1.json,0.0,,False
workflow-033-q3,33,"Analyze WhatsApp-style broadcast campaigns in Kommo CRM, including detected campaign sends, audience reach, replies, conversions, templates, segments, and related agent activity.",get CRM agent activity related to WhatsApp campaigns,Track related agent activity and interactions following WhatsApp broadcast campaigns.,"[{'acceptable_tool_slugs': ['KOMMO_LIST_EVENTS'], 'purpose': 'track changes and history related to CRM entities'}]","['KOMMO_LIST_CONVERSATIONS', 'KOMMO_LIST_ENTITY_TAGS', 'KOMMO_LIST_EVENTS', 'KOMMO_LIST_LEADS', 'KOMMO_LIST_NOTES_BY_ENTITY', 'KOMMO_LIST_PIPELINE_STAGES', 'KOMMO_LIST_TEMPLATES']",1,False,False,0.0,0.0,KOMMO_LIST_EVENTS,track changes and history related to CRM entities,WHATSAPP_GET_ACTIVITIES,WHATSAPP_GET_ACTIVITIES,,whatsapp,2.7,2.7,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-033-q3.json,0.0,,False
workflow-034-q1,34,"Audit and maintain Pipedrive CRM data: find deals and contacts, inspect activities/notes/pipeline stages, analyze sales-development activity hygiene, move long-horizon deals to a long-term review stage, create follow-up tasks for deals without future activity, and reassign mismatched deal owners.",search pipedrive deals and contacts,Search and retrieve specific deals and contacts within the Pipedrive CRM.,"[{'acceptable_tool_slugs': ['PIPEDRIVE_SEARCH_DEALS'], 'purpose': 'Search deals'}, {'acceptable_tool_slugs': ['PIPEDRIVE_SEARCH_PERSONS'], 'purpose': 'Search contacts/persons'}]","['PIPEDRIVE_ADD_AN_ACTIVITY', 'PIPEDRIVE_GET_ALL_ACTIVITIES_ASSIGNED_TO_A_PARTICULAR_USER', 'PIPEDRIVE_GET_ALL_DEAL_FIELDS', 'PIPEDRIVE_GET_ALL_NOTES', 'PIPEDRIVE_GET_ALL_PIPELINES', 'PIPEDRIVE_GET_ALL_STAGES', 'PIPEDRIVE_GET_DEAL', 'PIPEDRIVE_GET_DEALS_IN_A_PIPELINE', 'PIPEDRIVE_GET_DEALS_IN_A_STAGE', 'PIPEDRIVE_GET_ORGANIZATION', 'PIPEDRIVE_GET_PERSON', 'PIPEDRIVE_LIST_DEAL_ACTIVITIES', 'PIPEDRIVE_SEARCH_DEALS', 'PIPEDRIVE_SEARCH_PERSONS', 'PIPEDRIVE_UPDATE_DEAL', 'PIPEDRIVE_UPDATE_DEAL_V2']",2,False,True,0.0,0.5,PIPEDRIVE_SEARCH_PERSONS,Search contacts/persons,PIPEDRIVE_GET_ALL_DEALS; PIPEDRIVE_GET_ALL_DEAL_FIELDS; PIPEDRIVE_GET_ALL_FILTERS; PIPEDRIVE_GET_DEAL; PIPEDRIVE_GET_DEAL_CHANGELOG; PIPEDRIVE_GET_RECENTS,PIPEDRIVE_GET_ALL_DEALS; PIPEDRIVE_GET_DEAL,PIPEDRIVE_GET_DEAL_CHANGELOG; PIPEDRIVE_SEARCH_DEALS; PIPEDRIVE_GET_ALL_FILTERS; PIPEDRIVE_GET_ALL_DEAL_FIELDS; PIPEDRIVE_GET_RECENTS,pipedrive,3.35,3.35,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-034-q1.json,0.5,,False
