query_id,workflow_id,workflow_task,query,required_tools,supporting_tools,rationale,candidate_tools,source_query_id,variant_dimension,expected_count,primary_hit,any_hit,primary_recall,recall,primary_rank,related_only_tools,missed_tools,extra_tools,primary_tools,related_tools,returned_toolkits,api_search_latency_sec,end_to_end_latency_sec,error,no_results_returned,raw_result_path
workflow-007-q1-explicit,7,"Aggregate and act on personal productivity signals across email, calendar, GitHub, LinkedIn, and SMS; additionally configure SMS receiving/sending and manage calendar access/events.",check my Gmail messages from today and see my Google Calendar schedule,"['GMAIL_FETCH_EMAILS', 'GOOGLECALENDAR_EVENTS_LIST']",['GMAIL_LIST_THREADS'],An agent needs to aggregate productivity signals by retrieving recent emails and checking scheduled calendar events.,"['CAL_CONNECT_TO_CALENDAR', 'CAL_RETRIEVE_CALENDAR_LIST', 'CLICKSEND_CREATE_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_CREATE_SMS_SEND', 'CLICKSEND_DELETE_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_GET_ACCOUNT', 'CLICKSEND_GET_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_GET_NUMBERS_SEARCH', 'CLICKSEND_GET_SMS_HISTORY', 'CLICKSEND_GET_SMS_INBOUND', 'CLICKSEND_GET_SMS_RECEIPTS', 'CLICKSEND_POST_NUMBERS_BUY', 'GMAIL_FETCH_EMAILS', 'GMAIL_LIST_THREADS', 'GOOGLECALENDAR_ACL_INSERT', 'GOOGLECALENDAR_ACL_UPDATE', 'GOOGLECALENDAR_BATCH_EVENTS', 'GOOGLECALENDAR_EVENTS_GET', 'GOOGLECALENDAR_EVENTS_LIST', 'GOOGLECALENDAR_EVENTS_LIST_ALL_CALENDARS', 'GOOGLECALENDAR_GET_CURRENT_DATE_TIME', 'GOOGLECALENDAR_LIST_CALENDARS', 'LINKEDIN_PROXY_EXECUTE']",workflow-007-q1,explicit,2,True,True,0.5,1.0,1,GOOGLECALENDAR_EVENTS_LIST,,GMAIL_ADD_LABEL_TO_EMAIL; GMAIL_FETCH_MESSAGE_BY_MESSAGE_ID; GMAIL_LIST_THREADS; GOOGLECALENDAR_EVENTS_LIST_ALL_CALENDARS; GOOGLECALENDAR_GET_CURRENT_DATE_TIME; GOOGLECALENDAR_LIST_CALENDARS,GMAIL_FETCH_EMAILS; GOOGLECALENDAR_EVENTS_LIST_ALL_CALENDARS,GOOGLECALENDAR_GET_CURRENT_DATE_TIME; GOOGLECALENDAR_LIST_CALENDARS; GMAIL_FETCH_MESSAGE_BY_MESSAGE_ID; GMAIL_ADD_LABEL_TO_EMAIL; GMAIL_LIST_THREADS; GOOGLECALENDAR_EVENTS_LIST,gmail; googlecalendar,1.86,1.86,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-007-q1-explicit.json
workflow-007-q1-implicit,7,"Aggregate and act on personal productivity signals across email, calendar, GitHub, LinkedIn, and SMS; additionally configure SMS receiving/sending and manage calendar access/events.",retrieve my latest messages and check my schedule for today,"['GMAIL_FETCH_EMAILS', 'GOOGLECALENDAR_EVENTS_LIST']",['GMAIL_LIST_THREADS'],An agent needs to aggregate productivity signals by retrieving recent emails and checking scheduled calendar events.,"['CAL_CONNECT_TO_CALENDAR', 'CAL_RETRIEVE_CALENDAR_LIST', 'CLICKSEND_CREATE_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_CREATE_SMS_SEND', 'CLICKSEND_DELETE_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_GET_ACCOUNT', 'CLICKSEND_GET_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_GET_NUMBERS_SEARCH', 'CLICKSEND_GET_SMS_HISTORY', 'CLICKSEND_GET_SMS_INBOUND', 'CLICKSEND_GET_SMS_RECEIPTS', 'CLICKSEND_POST_NUMBERS_BUY', 'GMAIL_FETCH_EMAILS', 'GMAIL_LIST_THREADS', 'GOOGLECALENDAR_ACL_INSERT', 'GOOGLECALENDAR_ACL_UPDATE', 'GOOGLECALENDAR_BATCH_EVENTS', 'GOOGLECALENDAR_EVENTS_GET', 'GOOGLECALENDAR_EVENTS_LIST', 'GOOGLECALENDAR_EVENTS_LIST_ALL_CALENDARS', 'GOOGLECALENDAR_GET_CURRENT_DATE_TIME', 'GOOGLECALENDAR_LIST_CALENDARS', 'LINKEDIN_PROXY_EXECUTE']",workflow-007-q1,implicit,2,True,True,0.5,0.5,1,,GOOGLECALENDAR_EVENTS_LIST,GMAIL_FETCH_MESSAGE_BY_MESSAGE_ID; GMAIL_GET_PROFILE,GMAIL_FETCH_EMAILS,GMAIL_GET_PROFILE; GMAIL_FETCH_MESSAGE_BY_MESSAGE_ID,gmail,1.96,1.96,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-007-q1-implicit.json
workflow-007-q1-paraphrase,7,"Aggregate and act on personal productivity signals across email, calendar, GitHub, LinkedIn, and SMS; additionally configure SMS receiving/sending and manage calendar access/events.",show me what's coming up on my calendar along with my newest inbox messages,"['GMAIL_FETCH_EMAILS', 'GOOGLECALENDAR_EVENTS_LIST']",['GMAIL_LIST_THREADS'],An agent needs to aggregate productivity signals by retrieving recent emails and checking scheduled calendar events.,"['CAL_CONNECT_TO_CALENDAR', 'CAL_RETRIEVE_CALENDAR_LIST', 'CLICKSEND_CREATE_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_CREATE_SMS_SEND', 'CLICKSEND_DELETE_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_GET_ACCOUNT', 'CLICKSEND_GET_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_GET_NUMBERS_SEARCH', 'CLICKSEND_GET_SMS_HISTORY', 'CLICKSEND_GET_SMS_INBOUND', 'CLICKSEND_GET_SMS_RECEIPTS', 'CLICKSEND_POST_NUMBERS_BUY', 'GMAIL_FETCH_EMAILS', 'GMAIL_LIST_THREADS', 'GOOGLECALENDAR_ACL_INSERT', 'GOOGLECALENDAR_ACL_UPDATE', 'GOOGLECALENDAR_BATCH_EVENTS', 'GOOGLECALENDAR_EVENTS_GET', 'GOOGLECALENDAR_EVENTS_LIST', 'GOOGLECALENDAR_EVENTS_LIST_ALL_CALENDARS', 'GOOGLECALENDAR_GET_CURRENT_DATE_TIME', 'GOOGLECALENDAR_LIST_CALENDARS', 'LINKEDIN_PROXY_EXECUTE']",workflow-007-q1,paraphrase,2,True,True,1.0,1.0,1,,,GMAIL_FETCH_MESSAGE_BY_MESSAGE_ID; GMAIL_SEARCH_PEOPLE; GOOGLECALENDAR_EVENTS_LIST_ALL_CALENDARS; GOOGLECALENDAR_GET_CALENDAR; GOOGLECALENDAR_GET_CURRENT_DATE_TIME; GOOGLECALENDAR_LIST_CALENDARS,GOOGLECALENDAR_EVENTS_LIST; GMAIL_FETCH_EMAILS,GOOGLECALENDAR_LIST_CALENDARS; GOOGLECALENDAR_GET_CALENDAR; GOOGLECALENDAR_GET_CURRENT_DATE_TIME; GMAIL_FETCH_MESSAGE_BY_MESSAGE_ID; GOOGLECALENDAR_EVENTS_LIST_ALL_CALENDARS; GMAIL_SEARCH_PEOPLE,gmail; googlecalendar,4.12,4.12,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-007-q1-paraphrase.json
workflow-007-q2-explicit,7,"Aggregate and act on personal productivity signals across email, calendar, GitHub, LinkedIn, and SMS; additionally configure SMS receiving/sending and manage calendar access/events.",purchase a ClickSend phone number and set up incoming SMS automations,"['CLICKSEND_POST_NUMBERS_BUY', 'CLICKSEND_CREATE_AUTOMATIONS_SMS_INBOUND']",['CLICKSEND_GET_NUMBERS_SEARCH'],Configuring SMS receiving involves searching/buying a number and setting up the inbound automation endpoints.,"['CAL_CONNECT_TO_CALENDAR', 'CAL_RETRIEVE_CALENDAR_LIST', 'CLICKSEND_CREATE_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_CREATE_SMS_SEND', 'CLICKSEND_DELETE_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_GET_ACCOUNT', 'CLICKSEND_GET_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_GET_NUMBERS_SEARCH', 'CLICKSEND_GET_SMS_HISTORY', 'CLICKSEND_GET_SMS_INBOUND', 'CLICKSEND_GET_SMS_RECEIPTS', 'CLICKSEND_POST_NUMBERS_BUY', 'GMAIL_FETCH_EMAILS', 'GMAIL_LIST_THREADS', 'GOOGLECALENDAR_ACL_INSERT', 'GOOGLECALENDAR_ACL_UPDATE', 'GOOGLECALENDAR_BATCH_EVENTS', 'GOOGLECALENDAR_EVENTS_GET', 'GOOGLECALENDAR_EVENTS_LIST', 'GOOGLECALENDAR_EVENTS_LIST_ALL_CALENDARS', 'GOOGLECALENDAR_GET_CURRENT_DATE_TIME', 'GOOGLECALENDAR_LIST_CALENDARS', 'LINKEDIN_PROXY_EXECUTE']",workflow-007-q2,explicit,2,True,True,1.0,1.0,1,,,CLICKSEND_GET_AUTOMATIONS_SMS_INBOUND; CLICKSEND_GET_NUMBERS; CLICKSEND_GET_NUMBERS_SEARCH; CLICKSEND_SMS_INBOUND_AUTOMATION_PUT,CLICKSEND_POST_NUMBERS_BUY; CLICKSEND_CREATE_AUTOMATIONS_SMS_INBOUND,CLICKSEND_GET_NUMBERS_SEARCH; CLICKSEND_GET_NUMBERS; CLICKSEND_GET_AUTOMATIONS_SMS_INBOUND; CLICKSEND_SMS_INBOUND_AUTOMATION_PUT,clicksend,3.15,3.15,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-007-q2-explicit.json
workflow-007-q2-implicit,7,"Aggregate and act on personal productivity signals across email, calendar, GitHub, LinkedIn, and SMS; additionally configure SMS receiving/sending and manage calendar access/events.",get a virtual phone number and configure inbound text message rules,"['CLICKSEND_POST_NUMBERS_BUY', 'CLICKSEND_CREATE_AUTOMATIONS_SMS_INBOUND']",['CLICKSEND_GET_NUMBERS_SEARCH'],Configuring SMS receiving involves searching/buying a number and setting up the inbound automation endpoints.,"['CAL_CONNECT_TO_CALENDAR', 'CAL_RETRIEVE_CALENDAR_LIST', 'CLICKSEND_CREATE_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_CREATE_SMS_SEND', 'CLICKSEND_DELETE_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_GET_ACCOUNT', 'CLICKSEND_GET_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_GET_NUMBERS_SEARCH', 'CLICKSEND_GET_SMS_HISTORY', 'CLICKSEND_GET_SMS_INBOUND', 'CLICKSEND_GET_SMS_RECEIPTS', 'CLICKSEND_POST_NUMBERS_BUY', 'GMAIL_FETCH_EMAILS', 'GMAIL_LIST_THREADS', 'GOOGLECALENDAR_ACL_INSERT', 'GOOGLECALENDAR_ACL_UPDATE', 'GOOGLECALENDAR_BATCH_EVENTS', 'GOOGLECALENDAR_EVENTS_GET', 'GOOGLECALENDAR_EVENTS_LIST', 'GOOGLECALENDAR_EVENTS_LIST_ALL_CALENDARS', 'GOOGLECALENDAR_GET_CURRENT_DATE_TIME', 'GOOGLECALENDAR_LIST_CALENDARS', 'LINKEDIN_PROXY_EXECUTE']",workflow-007-q2,implicit,2,True,True,0.5,1.0,3,CLICKSEND_CREATE_AUTOMATIONS_SMS_INBOUND,,CLICKSEND_GET_AUTOMATIONS_SMS_INBOUND; CLICKSEND_GET_NUMBERS; CLICKSEND_GET_NUMBERS_SEARCH; CLICKSEND_SMS_INBOUND_AUTOMATION_GET; CLICKSEND_SMS_INBOUND_AUTOMATION_PUT,CLICKSEND_GET_AUTOMATIONS_SMS_INBOUND; CLICKSEND_SMS_INBOUND_AUTOMATION_GET; CLICKSEND_POST_NUMBERS_BUY,CLICKSEND_GET_NUMBERS_SEARCH; CLICKSEND_GET_NUMBERS; CLICKSEND_CREATE_AUTOMATIONS_SMS_INBOUND; CLICKSEND_SMS_INBOUND_AUTOMATION_PUT,clicksend,3.36,3.36,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-007-q2-implicit.json
workflow-007-q2-paraphrase,7,"Aggregate and act on personal productivity signals across email, calendar, GitHub, LinkedIn, and SMS; additionally configure SMS receiving/sending and manage calendar access/events.",acquire an SMS line and automate the handling of incoming messages,"['CLICKSEND_POST_NUMBERS_BUY', 'CLICKSEND_CREATE_AUTOMATIONS_SMS_INBOUND']",['CLICKSEND_GET_NUMBERS_SEARCH'],Configuring SMS receiving involves searching/buying a number and setting up the inbound automation endpoints.,"['CAL_CONNECT_TO_CALENDAR', 'CAL_RETRIEVE_CALENDAR_LIST', 'CLICKSEND_CREATE_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_CREATE_SMS_SEND', 'CLICKSEND_DELETE_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_GET_ACCOUNT', 'CLICKSEND_GET_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_GET_NUMBERS_SEARCH', 'CLICKSEND_GET_SMS_HISTORY', 'CLICKSEND_GET_SMS_INBOUND', 'CLICKSEND_GET_SMS_RECEIPTS', 'CLICKSEND_POST_NUMBERS_BUY', 'GMAIL_FETCH_EMAILS', 'GMAIL_LIST_THREADS', 'GOOGLECALENDAR_ACL_INSERT', 'GOOGLECALENDAR_ACL_UPDATE', 'GOOGLECALENDAR_BATCH_EVENTS', 'GOOGLECALENDAR_EVENTS_GET', 'GOOGLECALENDAR_EVENTS_LIST', 'GOOGLECALENDAR_EVENTS_LIST_ALL_CALENDARS', 'GOOGLECALENDAR_GET_CURRENT_DATE_TIME', 'GOOGLECALENDAR_LIST_CALENDARS', 'LINKEDIN_PROXY_EXECUTE']",workflow-007-q2,paraphrase,2,True,True,0.5,0.5,1,,CLICKSEND_POST_NUMBERS_BUY,CLICKSEND_GET_AUTOMATIONS_SMS_INBOUND; CLICKSEND_GET_NUMBERS; SAPERLY_ASSIGN_NUMBER_CONNECTION; SAPERLY_CREATE_CONNECTION; SAPERLY_LIST_VOICES; SAPERLY_UPDATE_CONNECTION,CLICKSEND_CREATE_AUTOMATIONS_SMS_INBOUND; SAPERLY_CREATE_CONNECTION,SAPERLY_ASSIGN_NUMBER_CONNECTION; SAPERLY_LIST_VOICES; SAPERLY_UPDATE_CONNECTION; CLICKSEND_GET_NUMBERS; CLICKSEND_GET_AUTOMATIONS_SMS_INBOUND,clicksend; saperly,2.97,2.97,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-007-q2-paraphrase.json
workflow-007-q3-explicit,7,"Aggregate and act on personal productivity signals across email, calendar, GitHub, LinkedIn, and SMS; additionally configure SMS receiving/sending and manage calendar access/events.",send a text message through ClickSend and view my past SMS history,"['CLICKSEND_CREATE_SMS_SEND', 'CLICKSEND_GET_SMS_HISTORY']",['CLICKSEND_GET_SMS_RECEIPTS'],Managing SMS actions requires sending text messages and reviewing delivery history or receipts.,"['CAL_CONNECT_TO_CALENDAR', 'CAL_RETRIEVE_CALENDAR_LIST', 'CLICKSEND_CREATE_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_CREATE_SMS_SEND', 'CLICKSEND_DELETE_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_GET_ACCOUNT', 'CLICKSEND_GET_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_GET_NUMBERS_SEARCH', 'CLICKSEND_GET_SMS_HISTORY', 'CLICKSEND_GET_SMS_INBOUND', 'CLICKSEND_GET_SMS_RECEIPTS', 'CLICKSEND_POST_NUMBERS_BUY', 'GMAIL_FETCH_EMAILS', 'GMAIL_LIST_THREADS', 'GOOGLECALENDAR_ACL_INSERT', 'GOOGLECALENDAR_ACL_UPDATE', 'GOOGLECALENDAR_BATCH_EVENTS', 'GOOGLECALENDAR_EVENTS_GET', 'GOOGLECALENDAR_EVENTS_LIST', 'GOOGLECALENDAR_EVENTS_LIST_ALL_CALENDARS', 'GOOGLECALENDAR_GET_CURRENT_DATE_TIME', 'GOOGLECALENDAR_LIST_CALENDARS', 'LINKEDIN_PROXY_EXECUTE']",workflow-007-q3,explicit,2,False,True,0.0,0.5,,CLICKSEND_GET_SMS_HISTORY,CLICKSEND_CREATE_SMS_SEND,CLICKSEND_GET_ACCOUNT; CLICKSEND_GET_SMS_INBOUND; CLICKSEND_GET_SMS_RECEIPTS; CLICKSEND_GET_STATISTICS_SMS; CLICKSEND_SMS_HISTORY_EXPORT_GET; CLICKSEND_SMS_HISTORY_GET; CLICKSEND_SMS_RECEIPTS_BY_MESSAGE_ID_GET,CLICKSEND_GET_STATISTICS_SMS; CLICKSEND_SMS_HISTORY_GET,CLICKSEND_SMS_HISTORY_EXPORT_GET; CLICKSEND_GET_SMS_HISTORY; CLICKSEND_GET_SMS_INBOUND; CLICKSEND_GET_SMS_RECEIPTS; CLICKSEND_GET_ACCOUNT; CLICKSEND_SMS_RECEIPTS_BY_MESSAGE_ID_GET,clicksend,2.35,2.35,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-007-q3-explicit.json
workflow-007-q3-implicit,7,"Aggregate and act on personal productivity signals across email, calendar, GitHub, LinkedIn, and SMS; additionally configure SMS receiving/sending and manage calendar access/events.",send a text message and check my previous message history,"['CLICKSEND_CREATE_SMS_SEND', 'CLICKSEND_GET_SMS_HISTORY']",['CLICKSEND_GET_SMS_RECEIPTS'],Managing SMS actions requires sending text messages and reviewing delivery history or receipts.,"['CAL_CONNECT_TO_CALENDAR', 'CAL_RETRIEVE_CALENDAR_LIST', 'CLICKSEND_CREATE_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_CREATE_SMS_SEND', 'CLICKSEND_DELETE_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_GET_ACCOUNT', 'CLICKSEND_GET_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_GET_NUMBERS_SEARCH', 'CLICKSEND_GET_SMS_HISTORY', 'CLICKSEND_GET_SMS_INBOUND', 'CLICKSEND_GET_SMS_RECEIPTS', 'CLICKSEND_POST_NUMBERS_BUY', 'GMAIL_FETCH_EMAILS', 'GMAIL_LIST_THREADS', 'GOOGLECALENDAR_ACL_INSERT', 'GOOGLECALENDAR_ACL_UPDATE', 'GOOGLECALENDAR_BATCH_EVENTS', 'GOOGLECALENDAR_EVENTS_GET', 'GOOGLECALENDAR_EVENTS_LIST', 'GOOGLECALENDAR_EVENTS_LIST_ALL_CALENDARS', 'GOOGLECALENDAR_GET_CURRENT_DATE_TIME', 'GOOGLECALENDAR_LIST_CALENDARS', 'LINKEDIN_PROXY_EXECUTE']",workflow-007-q3,implicit,2,False,False,0.0,0.0,,,CLICKSEND_CREATE_SMS_SEND; CLICKSEND_GET_SMS_HISTORY,MSG91_SEND_SMS; SLACKBOT_SEND_MESSAGE; SLACK_FIND_CHANNELS; SLACK_FIND_USERS; SLACK_OPEN_DM; SLACK_SEND_MESSAGE,SLACK_OPEN_DM; SLACK_SEND_MESSAGE; MSG91_SEND_SMS,SLACK_FIND_USERS; SLACK_FIND_CHANNELS; SLACKBOT_SEND_MESSAGE,msg91; slack; slackbot,2.49,2.49,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-007-q3-implicit.json
workflow-007-q3-paraphrase,7,"Aggregate and act on personal productivity signals across email, calendar, GitHub, LinkedIn, and SMS; additionally configure SMS receiving/sending and manage calendar access/events.",dispatch a new SMS and pull up the log of sent messages,"['CLICKSEND_CREATE_SMS_SEND', 'CLICKSEND_GET_SMS_HISTORY']",['CLICKSEND_GET_SMS_RECEIPTS'],Managing SMS actions requires sending text messages and reviewing delivery history or receipts.,"['CAL_CONNECT_TO_CALENDAR', 'CAL_RETRIEVE_CALENDAR_LIST', 'CLICKSEND_CREATE_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_CREATE_SMS_SEND', 'CLICKSEND_DELETE_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_GET_ACCOUNT', 'CLICKSEND_GET_AUTOMATIONS_SMS_INBOUND', 'CLICKSEND_GET_NUMBERS_SEARCH', 'CLICKSEND_GET_SMS_HISTORY', 'CLICKSEND_GET_SMS_INBOUND', 'CLICKSEND_GET_SMS_RECEIPTS', 'CLICKSEND_POST_NUMBERS_BUY', 'GMAIL_FETCH_EMAILS', 'GMAIL_LIST_THREADS', 'GOOGLECALENDAR_ACL_INSERT', 'GOOGLECALENDAR_ACL_UPDATE', 'GOOGLECALENDAR_BATCH_EVENTS', 'GOOGLECALENDAR_EVENTS_GET', 'GOOGLECALENDAR_EVENTS_LIST', 'GOOGLECALENDAR_EVENTS_LIST_ALL_CALENDARS', 'GOOGLECALENDAR_GET_CURRENT_DATE_TIME', 'GOOGLECALENDAR_LIST_CALENDARS', 'LINKEDIN_PROXY_EXECUTE']",workflow-007-q3,paraphrase,2,True,True,0.5,1.0,1,CLICKSEND_GET_SMS_HISTORY,,CLICKSEND_GET_ACCOUNT; CLICKSEND_GET_SMS_RECEIPTS; CLICKSEND_RECHARGE_PACKAGES_GET; CLICKSEND_SMS_PRICE_POST; CLICKSEND_USER_COUNTRIES_GET,CLICKSEND_CREATE_SMS_SEND,CLICKSEND_GET_ACCOUNT; CLICKSEND_RECHARGE_PACKAGES_GET; CLICKSEND_SMS_PRICE_POST; CLICKSEND_GET_SMS_RECEIPTS; CLICKSEND_USER_COUNTRIES_GET; CLICKSEND_GET_SMS_HISTORY,clicksend,4.82,4.82,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-007-q3-paraphrase.json
workflow-009-q1-explicit,9,"Create multimedia travel marketing assets from scripts and stock/generative media, then deliver generated files by email and provide downloadable presentation content.",search for marketing stock images using Google Images,['COMPOSIO_SEARCH_IMAGE'],[],The agent needs to find visual assets based on the travel marketing script.,"['COMPOSIO_SEARCH_IMAGE', 'GEMINI_GENERATE_VIDEOS', 'GEMINI_WAIT_FOR_VIDEO', 'GMAIL_SEND_EMAIL']",workflow-009-q1,explicit,1,True,True,1.0,1.0,1,,,COMPOSIO_SEARCH_FETCH_URL_CONTENT; COMPOSIO_SEARCH_WEB,COMPOSIO_SEARCH_IMAGE,COMPOSIO_SEARCH_FETCH_URL_CONTENT; COMPOSIO_SEARCH_WEB,composio_search,2.17,2.17,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-009-q1-explicit.json
workflow-009-q1-implicit,9,"Create multimedia travel marketing assets from scripts and stock/generative media, then deliver generated files by email and provide downloadable presentation content.",find professional pictures for a marketing campaign,['COMPOSIO_SEARCH_IMAGE'],[],The agent needs to find visual assets based on the travel marketing script.,"['COMPOSIO_SEARCH_IMAGE', 'GEMINI_GENERATE_VIDEOS', 'GEMINI_WAIT_FOR_VIDEO', 'GMAIL_SEND_EMAIL']",workflow-009-q1,implicit,1,False,False,0.0,0.0,,,COMPOSIO_SEARCH_IMAGE,CANVA_CREATE_ASSET_UPLOAD_JOB; CANVA_CREATE_CANVA_DESIGN_EXPORT_JOB; CANVA_CREATE_CANVA_DESIGN_WITH_OPTIONAL_ASSET; CANVA_CREATE_DESIGN_COMMENT_IN_PREVIEW_API; CANVA_CREATE_URL_ASSET_UPLOAD_JOB; CANVA_FETCH_ASSET_UPLOAD_JOB_STATUS; CANVA_GET_DESIGNS_DESIGNID_EXPORT_FORMATS; CANVA_GET_DESIGN_EXPORT_JOB_RESULT; CANVA_GET_URL_ASSET_UPLOADS_JOBID; GEMINI_GENERATE_IMAGE,GEMINI_GENERATE_IMAGE; CANVA_CREATE_URL_ASSET_UPLOAD_JOB; CANVA_GET_URL_ASSET_UPLOADS_JOBID; CANVA_CREATE_CANVA_DESIGN_WITH_OPTIONAL_ASSET,CANVA_CREATE_CANVA_DESIGN_EXPORT_JOB; CANVA_GET_DESIGN_EXPORT_JOB_RESULT; CANVA_GET_DESIGNS_DESIGNID_EXPORT_FORMATS; CANVA_CREATE_ASSET_UPLOAD_JOB; CANVA_FETCH_ASSET_UPLOAD_JOB_STATUS; CANVA_CREATE_DESIGN_COMMENT_IN_PREVIEW_API,canva; gemini,4.22,4.22,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-009-q1-implicit.json
workflow-009-q1-paraphrase,9,"Create multimedia travel marketing assets from scripts and stock/generative media, then deliver generated files by email and provide downloadable presentation content.",look up commercial promotional photos,['COMPOSIO_SEARCH_IMAGE'],[],The agent needs to find visual assets based on the travel marketing script.,"['COMPOSIO_SEARCH_IMAGE', 'GEMINI_GENERATE_VIDEOS', 'GEMINI_WAIT_FOR_VIDEO', 'GMAIL_SEND_EMAIL']",workflow-009-q1,paraphrase,1,True,True,1.0,1.0,2,,,COMPOSIO_SEARCH_FETCH_URL_CONTENT; PEXELS_CURATED_PHOTOS; PEXELS_GET_PHOTO; PEXELS_SEARCH_PHOTOS,PEXELS_SEARCH_PHOTOS; COMPOSIO_SEARCH_IMAGE,COMPOSIO_SEARCH_FETCH_URL_CONTENT; PEXELS_GET_PHOTO; PEXELS_CURATED_PHOTOS,composio_search; pexels,2.01,2.01,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-009-q1-paraphrase.json
workflow-009-q2-explicit,9,"Create multimedia travel marketing assets from scripts and stock/generative media, then deliver generated files by email and provide downloadable presentation content.",use Google Gemini to generate a promotional video from this script and wait for it to finish,"['GEMINI_GENERATE_VIDEOS', 'GEMINI_WAIT_FOR_VIDEO']",[],Video generation is an asynchronous process requiring both a tool to start generation and a tool to wait for completion.,"['COMPOSIO_SEARCH_IMAGE', 'GEMINI_GENERATE_VIDEOS', 'GEMINI_WAIT_FOR_VIDEO', 'GMAIL_SEND_EMAIL']",workflow-009-q2,explicit,2,True,True,1.0,1.0,1,,,GEMINI_GENERATE_IMAGE; HEYGEN_RETRIEVE_SHARABLE_VIDEO_URL; HEYGEN_RETRIEVE_TEMPLATE_DETAILS_V3; HEYGEN_RETRIEVE_VIDEO_STATUS_DETAILS; HEYGEN_V2_TEMPLATES; HEYGEN_V2_VIDEO_GENERATE,GEMINI_GENERATE_VIDEOS; GEMINI_WAIT_FOR_VIDEO,HEYGEN_V2_TEMPLATES; GEMINI_GENERATE_IMAGE; HEYGEN_RETRIEVE_TEMPLATE_DETAILS_V3; HEYGEN_V2_VIDEO_GENERATE; HEYGEN_RETRIEVE_VIDEO_STATUS_DETAILS; HEYGEN_RETRIEVE_SHARABLE_VIDEO_URL,gemini; heygen,2.57,2.57,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-009-q2-explicit.json
